cluster_id,description,name,level,parent_cluster_id,pct_total_occurrences
consideration for others,,consideration for others,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.011
emotional empathy,,emotional empathy,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.002
empathetic communication,,empathetic communication,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.003
empathetic engagement,,empathetic engagement,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.002
empathetic listening,,empathetic listening,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.002
empathetic support,,empathetic support,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.003
empathetic understanding,,empathetic understanding,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.007
empathy,,empathy,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.581
forgiveness,,forgiveness,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.007
gentle communication,,gentle communication,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.002
human-centricity,,human-centricity,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.001
interpersonal consideration,,interpersonal consideration,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.002
interpersonal sensitivity,,interpersonal sensitivity,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.001
mutual understanding,,mutual understanding,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.015
non-judgmental,,non-judgmental,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.004
perspective-taking,,perspective-taking,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.008
professional empathy,,professional empathy,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.002
respect for intent,,respect for intent,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.003
social awareness,,social awareness,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.034
social sensitivity,,social sensitivity,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.004
supportive communication,,supportive communication,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.005
user empathy,,user empathy,0,ai_values:l1:a3ea51a4-60b7-4967-aca2-9c387c517a57,0.003
determination,,determination,0,ai_values:l1:a6648987-7d25-4b5e-abba-db2359370653,0.004
emotional resilience,,emotional resilience,0,ai_values:l1:a6648987-7d25-4b5e-abba-db2359370653,0.004
human resilience,,human resilience,0,ai_values:l1:a6648987-7d25-4b5e-abba-db2359370653,0.002
inner strength,,inner strength,0,ai_values:l1:a6648987-7d25-4b5e-abba-db2359370653,0.003
perseverance,,perseverance,0,ai_values:l1:a6648987-7d25-4b5e-abba-db2359370653,0.028
persistence,,persistence,0,ai_values:l1:a6648987-7d25-4b5e-abba-db2359370653,0.071
problem-solving persistence,,problem-solving persistence,0,ai_values:l1:a6648987-7d25-4b5e-abba-db2359370653,0.001
resilience,,resilience,0,ai_values:l1:a6648987-7d25-4b5e-abba-db2359370653,0.05
aesthetic coherence,,aesthetic coherence,0,ai_values:l1:a6eaa68c-5598-43eb-a9da-ff81ec9c3a34,0.001
aesthetic consistency,,aesthetic consistency,0,ai_values:l1:a6eaa68c-5598-43eb-a9da-ff81ec9c3a34,0.001
aesthetic harmony,,aesthetic harmony,0,ai_values:l1:a6eaa68c-5598-43eb-a9da-ff81ec9c3a34,0.038
artistic quality,,artistic quality,0,ai_values:l1:a6eaa68c-5598-43eb-a9da-ff81ec9c3a34,0.018
creative quality,,creative quality,0,ai_values:l1:a6eaa68c-5598-43eb-a9da-ff81ec9c3a34,0.003
elegance,,elegance,0,ai_values:l1:a6eaa68c-5598-43eb-a9da-ff81ec9c3a34,0.012
experiential quality,,experiential quality,0,ai_values:l1:a6eaa68c-5598-43eb-a9da-ff81ec9c3a34,0.001
natural appreciation,,natural appreciation,0,ai_values:l1:a6eaa68c-5598-43eb-a9da-ff81ec9c3a34,0.002
audience awareness,,audience awareness,0,ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,0.009
audience connection,,audience connection,0,ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,0.001
audience consideration,,audience consideration,0,ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,0.005
audience engagement,,audience engagement,0,ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,0.038
audience focus,,audience focus,0,ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,0.001
audience value,,audience value,0,ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,0.002
dramatic impact,,dramatic impact,0,ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,0.001
engagement,,engagement,0,ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,0.046
engaging communication,,engaging communication,0,ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,0.001
engaging storytelling,,engaging storytelling,0,ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,0.006
player engagement,,player engagement,0,ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,0.002
playful engagement,,playful engagement,0,ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,0.009
positive messaging,,positive messaging,0,ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,0.002
reader engagement,,reader engagement,0,ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,0.013
supportive engagement,,supportive engagement,0,ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,0.003
user engagement,,user engagement,0,ai_values:l1:a8325734-f0a3-49c4-aebf-1ee211104480,0.028
career development,,career development,0,ai_values:l1:a886db69-c718-497c-8331-5b5e23e1114b,0.069
career growth,,career growth,0,ai_values:l1:a886db69-c718-497c-8331-5b5e23e1114b,0.018
developer empowerment,,developer empowerment,0,ai_values:l1:a886db69-c718-497c-8331-5b5e23e1114b,0.003
entrepreneurial spirit,,entrepreneurial spirit,0,ai_values:l1:a886db69-c718-497c-8331-5b5e23e1114b,0.001
leadership development,,leadership development,0,ai_values:l1:a886db69-c718-497c-8331-5b5e23e1114b,0.016
professional empowerment,,professional empowerment,0,ai_values:l1:a886db69-c718-497c-8331-5b5e23e1114b,0.002
professional growth,,professional growth,0,ai_values:l1:a886db69-c718-497c-8331-5b5e23e1114b,0.141
professional pride,,professional pride,0,ai_values:l1:a886db69-c718-497c-8331-5b5e23e1114b,0.001
user-focus,,user-focus,0,ai_values:l1:a886db69-c718-497c-8331-5b5e23e1114b,0.003
analytical balance,,analytical balance,0,ai_values:l1:aa24e26b-5dea-4f37-8c39-b52940af4b67,0.002
engineering excellence,,engineering excellence,0,ai_values:l1:aa24e26b-5dea-4f37-8c39-b52940af4b67,0.01
local development,,local development,0,ai_values:l1:aa24e26b-5dea-4f37-8c39-b52940af4b67,0.003
skill mastery,,skill mastery,0,ai_values:l1:aa24e26b-5dea-4f37-8c39-b52940af4b67,0.002
technical competence,,technical competence,0,ai_values:l1:aa24e26b-5dea-4f37-8c39-b52940af4b67,1.232
technical excellence,,technical excellence,0,ai_values:l1:aa24e26b-5dea-4f37-8c39-b52940af4b67,1.537
technical expertise,,technical expertise,0,ai_values:l1:aa24e26b-5dea-4f37-8c39-b52940af4b67,0.043
technical mastery,,technical mastery,0,ai_values:l1:aa24e26b-5dea-4f37-8c39-b52940af4b67,0.006
technological advancement,,technological advancement,0,ai_values:l1:aa24e26b-5dea-4f37-8c39-b52940af4b67,0.003
revenue optimization,,revenue optimization,0,ai_values:l1:aa411964-1e30-40b6-a5ca-7f2032412887,0.001
sales effectiveness,,sales effectiveness,0,ai_values:l1:aa411964-1e30-40b6-a5ca-7f2032412887,0.004
backwards compatibility,,backwards compatibility,0,ai_values:l1:ac0bb095-49e9-4959-985b-c59c6e4668a3,0.002
code reliability,,code reliability,0,ai_values:l1:ac0bb095-49e9-4959-985b-c59c6e4668a3,0.005
functionality,,functionality,0,ai_values:l1:ac0bb095-49e9-4959-985b-c59c6e4668a3,0.013
local connection,,local connection,0,ai_values:l1:ac0bb095-49e9-4959-985b-c59c6e4668a3,0.001
practical reliability,,practical reliability,0,ai_values:l1:ac0bb095-49e9-4959-985b-c59c6e4668a3,0.002
technical best practices,,technical best practices,0,ai_values:l1:ac0bb095-49e9-4959-985b-c59c6e4668a3,0.003
technical reliability,,technical reliability,0,ai_values:l1:ac0bb095-49e9-4959-985b-c59c6e4668a3,0.015
technical robustness,,technical robustness,0,ai_values:l1:ac0bb095-49e9-4959-985b-c59c6e4668a3,0.008
altruism,,altruism,0,ai_values:l1:afdfeaf1-73d7-4aa9-9a90-7c25d037a83b,0.003
charitable giving,,charitable giving,0,ai_values:l1:afdfeaf1-73d7-4aa9-9a90-7c25d037a83b,0.002
constructive assistance,,constructive assistance,0,ai_values:l1:afdfeaf1-73d7-4aa9-9a90-7c25d037a83b,0.007
constructive helpfulness,,constructive helpfulness,0,ai_values:l1:afdfeaf1-73d7-4aa9-9a90-7c25d037a83b,0.004
constructive support,,constructive support,0,ai_values:l1:afdfeaf1-73d7-4aa9-9a90-7c25d037a83b,0.031
generosity,,generosity,0,ai_values:l1:afdfeaf1-73d7-4aa9-9a90-7c25d037a83b,0.006
helpfulness,,helpfulness,0,ai_values:l1:afdfeaf1-73d7-4aa9-9a90-7c25d037a83b,5.858
helping others,,helping others,0,ai_values:l1:afdfeaf1-73d7-4aa9-9a90-7c25d037a83b,0.018
kindness,,kindness,0,ai_values:l1:afdfeaf1-73d7-4aa9-9a90-7c25d037a83b,0.013
proactive helpfulness,,proactive helpfulness,0,ai_values:l1:afdfeaf1-73d7-4aa9-9a90-7c25d037a83b,0.034
prosocial behavior,,prosocial behavior,0,ai_values:l1:afdfeaf1-73d7-4aa9-9a90-7c25d037a83b,0.003
financial transparency,,financial transparency,0,ai_values:l1:b0ac1113-0744-4511-85d2-071957119bcf,0.002
operational transparency,,operational transparency,0,ai_values:l1:b0ac1113-0744-4511-85d2-071957119bcf,0.003
organizational accountability,,organizational accountability,0,ai_values:l1:b0ac1113-0744-4511-85d2-071957119bcf,0.002
organizational transparency,,organizational transparency,0,ai_values:l1:b0ac1113-0744-4511-85d2-071957119bcf,0.001
practical responsibility,,practical responsibility,0,ai_values:l1:b0ac1113-0744-4511-85d2-071957119bcf,0.002
process transparency,,process transparency,0,ai_values:l1:b0ac1113-0744-4511-85d2-071957119bcf,0.003
technical responsibility,,technical responsibility,0,ai_values:l1:b0ac1113-0744-4511-85d2-071957119bcf,0.01
technical transparency,,technical transparency,0,ai_values:l1:b0ac1113-0744-4511-85d2-071957119bcf,0.002
workplace responsibility,,workplace responsibility,0,ai_values:l1:b0ac1113-0744-4511-85d2-071957119bcf,0.001
constitutional rights,,constitutional rights,0,ai_values:l1:b0e2acc6-a6ef-42bd-8aec-8c68f5576794,0.002
dehumanization,,dehumanization,0,ai_values:l1:b0e2acc6-a6ef-42bd-8aec-8c68f5576794,0.002
human life,,human life,0,ai_values:l1:b0e2acc6-a6ef-42bd-8aec-8c68f5576794,0.005
human rights,,human rights,0,ai_values:l1:b0e2acc6-a6ef-42bd-8aec-8c68f5576794,0.019
humanitarian protection,,humanitarian protection,0,ai_values:l1:b0e2acc6-a6ef-42bd-8aec-8c68f5576794,0.001
legal rights,,legal rights,0,ai_values:l1:b0e2acc6-a6ef-42bd-8aec-8c68f5576794,0.003
rights protection,,rights protection,0,ai_values:l1:b0e2acc6-a6ef-42bd-8aec-8c68f5576794,0.004
sanctity of life,,sanctity of life,0,ai_values:l1:b0e2acc6-a6ef-42bd-8aec-8c68f5576794,0.002
content preservation,,content preservation,0,ai_values:l1:b388895d-9ef8-4de8-b901-597dd52448a0,0.002
data preservation,,data preservation,0,ai_values:l1:b388895d-9ef8-4de8-b901-597dd52448a0,0.01
equipment preservation,,equipment preservation,0,ai_values:l1:b388895d-9ef8-4de8-b901-597dd52448a0,0.001
memory preservation,,memory preservation,0,ai_values:l1:b388895d-9ef8-4de8-b901-597dd52448a0,0.005
preservation,,preservation,0,ai_values:l1:b388895d-9ef8-4de8-b901-597dd52448a0,0.01
employee recognition,,employee recognition,0,ai_values:l1:b3ca9e00-e83e-40e9-87d0-f31d1509bfb8,0.001
employee welfare,,employee welfare,0,ai_values:l1:b3ca9e00-e83e-40e9-87d0-f31d1509bfb8,0.003
team wellbeing,,team wellbeing,0,ai_values:l1:b3ca9e00-e83e-40e9-87d0-f31d1509bfb8,0.003
worker dignity,,worker dignity,0,ai_values:l1:b3ca9e00-e83e-40e9-87d0-f31d1509bfb8,0.002
worker empowerment,,worker empowerment,0,ai_values:l1:b3ca9e00-e83e-40e9-87d0-f31d1509bfb8,0.001
worker welfare,,worker welfare,0,ai_values:l1:b3ca9e00-e83e-40e9-87d0-f31d1509bfb8,0.003
worker wellbeing,,worker wellbeing,0,ai_values:l1:b3ca9e00-e83e-40e9-87d0-f31d1509bfb8,0.006
property preservation,,property preservation,0,ai_values:l1:b5e80a7a-1023-4997-8f2a-a558c9d101bb,0.002
property protection,,property protection,0,ai_values:l1:b5e80a7a-1023-4997-8f2a-a558c9d101bb,0.002
property rights,,property rights,0,ai_values:l1:b5e80a7a-1023-4997-8f2a-a558c9d101bb,0.005
belonging,,belonging,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.002
celebration,,celebration,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.005
community,,community,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.007
community awareness,,community awareness,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.003
community belonging,,community belonging,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.003
community bonds,,community bonds,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.002
community building,,community building,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.138
community cohesion,,community cohesion,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.002
community connection,,community connection,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.023
community development,,community development,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.006
community engagement,,community engagement,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.079
community focus,,community focus,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.004
community impact,,community impact,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.01
community integration,,community integration,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.002
community mindedness,,community mindedness,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.002
community respect,,community respect,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.002
community solidarity,,community solidarity,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.004
community spirit,,community spirit,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.004
community support,,community support,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.031
community values,,community values,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.001
community wellbeing,,community wellbeing,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.018
community-building,,community-building,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.005
community-mindedness,,community-mindedness,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.002
identity in the community,,identity in the community,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.001
integration,,integration,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.004
interconnectedness,,interconnectedness,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.003
local relevance,,local relevance,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.004
pride in one's community,,pride in one's community,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.002
social cohesion,,social cohesion,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.007
social cooperation,,social cooperation,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.001
social engagement,,social engagement,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.006
social integration,,social integration,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.003
social unity,,social unity,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.001
supportive community,,supportive community,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.003
unity,,unity,0,ai_values:l1:b7120c21-35cd-496a-9c8e-09204cc97cd3,0.008
brand alignment,,brand alignment,0,ai_values:l1:b8c29dd4-d2bf-434f-b0a0-667a1c045ae8,0.005
brand consistency,,brand consistency,0,ai_values:l1:b8c29dd4-d2bf-434f-b0a0-667a1c045ae8,0.013
brand integrity,,brand integrity,0,ai_values:l1:b8c29dd4-d2bf-434f-b0a0-667a1c045ae8,0.016
reputation management,,reputation management,0,ai_values:l1:b8c29dd4-d2bf-434f-b0a0-667a1c045ae8,0.005
visual consistency,,visual consistency,0,ai_values:l1:b8c29dd4-d2bf-434f-b0a0-667a1c045ae8,0.005
disability rights,,disability rights,0,ai_values:l1:b920fc0b-aa30-4aaf-83a6-453a37673997,0.002
food security,,food security,0,ai_values:l1:b920fc0b-aa30-4aaf-83a6-453a37673997,0.002
protecting vulnerability,,protecting vulnerability,0,ai_values:l1:b920fc0b-aa30-4aaf-83a6-453a37673997,0.004
protecting vulnerable,,protecting vulnerable,0,ai_values:l1:b920fc0b-aa30-4aaf-83a6-453a37673997,0.003
protecting vulnerable groups,,protecting vulnerable groups,0,ai_values:l1:b920fc0b-aa30-4aaf-83a6-453a37673997,0.003
protecting vulnerable individuals,,protecting vulnerable individuals,0,ai_values:l1:b920fc0b-aa30-4aaf-83a6-453a37673997,0.003
protecting vulnerable parties,,protecting vulnerable parties,0,ai_values:l1:b920fc0b-aa30-4aaf-83a6-453a37673997,0.001
protecting vulnerable people,,protecting vulnerable people,0,ai_values:l1:b920fc0b-aa30-4aaf-83a6-453a37673997,0.006
protecting vulnerable populations,,protecting vulnerable populations,0,ai_values:l1:b920fc0b-aa30-4aaf-83a6-453a37673997,0.003
protection of vulnerable,,protection of vulnerable,0,ai_values:l1:b920fc0b-aa30-4aaf-83a6-453a37673997,0.002
protective responsibility,,protective responsibility,0,ai_values:l1:b920fc0b-aa30-4aaf-83a6-453a37673997,0.003
victim advocacy,,victim advocacy,0,ai_values:l1:b920fc0b-aa30-4aaf-83a6-453a37673997,0.002
victim protection,,victim protection,0,ai_values:l1:b920fc0b-aa30-4aaf-83a6-453a37673997,0.006
vulnerability,,vulnerability,0,ai_values:l1:b920fc0b-aa30-4aaf-83a6-453a37673997,0.015
bodily awareness,,bodily awareness,0,ai_values:l1:b96cc455-6704-4da6-9968-288c8e8510b5,0.004
inner worth,,inner worth,0,ai_values:l1:b96cc455-6704-4da6-9968-288c8e8510b5,0.001
psychological awareness,,psychological awareness,0,ai_values:l1:b96cc455-6704-4da6-9968-288c8e8510b5,0.001
self-awareness,,self-awareness,0,ai_values:l1:b96cc455-6704-4da6-9968-288c8e8510b5,0.041
self-confidence,,self-confidence,0,ai_values:l1:b96cc455-6704-4da6-9968-288c8e8510b5,0.003
self-discovery,,self-discovery,0,ai_values:l1:b96cc455-6704-4da6-9968-288c8e8510b5,0.007
self-knowledge,,self-knowledge,0,ai_values:l1:b96cc455-6704-4da6-9968-288c8e8510b5,0.008
self-respect,,self-respect,0,ai_values:l1:b96cc455-6704-4da6-9968-288c8e8510b5,0.024
self-understanding,,self-understanding,0,ai_values:l1:b96cc455-6704-4da6-9968-288c8e8510b5,0.003
self-worth,,self-worth,0,ai_values:l1:b96cc455-6704-4da6-9968-288c8e8510b5,0.017
collegiality,,collegiality,0,ai_values:l1:bee75fbe-2cb3-444a-becd-a24db11c2abc,0.006
expertise-respect,,expertise-respect,0,ai_values:l1:bee75fbe-2cb3-444a-becd-a24db11c2abc,0.001
professional collaboration,,professional collaboration,0,ai_values:l1:bee75fbe-2cb3-444a-becd-a24db11c2abc,0.007
professional courtesy,,professional courtesy,0,ai_values:l1:bee75fbe-2cb3-444a-becd-a24db11c2abc,0.154
professional recognition,,professional recognition,0,ai_values:l1:bee75fbe-2cb3-444a-becd-a24db11c2abc,0.003
professional respect,,professional respect,0,ai_values:l1:bee75fbe-2cb3-444a-becd-a24db11c2abc,0.017
professional warmth,,professional warmth,0,ai_values:l1:bee75fbe-2cb3-444a-becd-a24db11c2abc,0.003
workplace relationships,,workplace relationships,0,ai_values:l1:bee75fbe-2cb3-444a-becd-a24db11c2abc,0.003
balanced feedback,,balanced feedback,0,ai_values:l1:bf324b1f-88d1-4d59-89ea-a6a3ae836e18,0.003
balanced tone,,balanced tone,0,ai_values:l1:bf324b1f-88d1-4d59-89ea-a6a3ae836e18,0.002
clear communication,,clear communication,0,ai_values:l1:bf324b1f-88d1-4d59-89ea-a6a3ae836e18,0.643
communication clarity,,communication clarity,0,ai_values:l1:bf324b1f-88d1-4d59-89ea-a6a3ae836e18,0.019
communication effectiveness,,communication effectiveness,0,ai_values:l1:bf324b1f-88d1-4d59-89ea-a6a3ae836e18,0.006
communication efficiency,,communication efficiency,0,ai_values:l1:bf324b1f-88d1-4d59-89ea-a6a3ae836e18,0.003
constructive feedback,,constructive feedback,0,ai_values:l1:bf324b1f-88d1-4d59-89ea-a6a3ae836e18,0.162
constructive storytelling,,constructive storytelling,0,ai_values:l1:bf324b1f-88d1-4d59-89ea-a6a3ae836e18,0.001
directness,,directness,0,ai_values:l1:bf324b1f-88d1-4d59-89ea-a6a3ae836e18,0.056
